id,host_id,number_of_reviews,raw_rating,m0_unpooled,m1_approachA,m2_approachB,m3_approachC
1343991336860365461,573795711,13,4.38,4.351393853316282,4.588923671079445,4.5780378062968206,4.62278079516194
1345552522989744981,429139117,1,5,4.211464690247537,4.493433058650166,4.492443734165546,4.731710527660417
1345601542165420247,291025107,4,5,4.730375255347965,4.605100111420801,4.653232344167818,4.702972992457138
1347628844936340414,509387733,15,4.87,4.80817302189278,4.704768625730572,4.786648591448674,4.893446532528972
1347630420339018369,509387733,3,5,4.650267281276513,4.578250777166404,4.618477101811873,4.820553196679016
1347631534156655274,509387733,32,4.94,4.908015667011107,4.792393826039254,4.855202251226118,4.9282151682797055
1347636946095925334,509387733,28,5,4.967288249795292,4.805505259534417,4.844423063998449,4.923233412890772
1345610979609788469,43476494,6,4.67,4.5452644952142265,4.606477356889222,4.700534473358474,4.6854991886655775
1348410811396767731,444801189,3,3,3.235863860701513,4.466299852641404,4.443597052012785,4.027232071818369
1348411022683449224,444801189,2,3,3.2778147960352513,4.468572299847984,4.359741987774811,4.0101411437696495
1348411206879385268,444801189,1,4,3.7733058062225373,4.474231664025166,4.495916236415112,3.9785973724902353
1346549820905362018,444801189,2,2.5,2.960708486812751,4.450706124597984,4.369565810163827,4.0090390470851425
1346549914633994378,444801189,12,4.08,4.074440548326941,4.529767271562039,4.4202635186408425,4.093041327068134
1346550007365543223,444801189,3,3.67,3.697563716326513,4.5023246500914045,4.444041055753907,4.028433712693666
1346550105782567749,444801189,2,3.5,3.5806469675102512,4.488235670372983,4.370167397872663,4.009871277597638
1339820604856822381,361085104,8,5,4.858534350585679,4.668028779268619,4.726699856657385,4.766069507876735
1351868143279762068,444801189,10,4.1,4.093835350051519,4.539414842687152,4.517236096300746,4.084164508405976
1352090668190341981,253015228,1,3,3.333464696787537,4.457229985650166,4.2574272963970605,4.280014359605521
1340157382096615049,512103531,20,4.65,4.616932494939233,4.665327741659969,4.662352564205099,4.749811895407214
1355013725572071829,677234184,5,4.4,4.2965855709138046,4.568737406964334,4.532331488507492,4.638946779525552
1360865770531852288,419807526,37,4.89,4.865110057870771,4.785923933813111,4.816957389238178,4.834656380590218
1356272248846779001,507455643,7,4.86,4.724208280669864,4.637761668788782,4.716546755353603,4.75007571162444
1356289039282508312,507455643,7,4.86,4.723589821569864,4.635754245738782,4.708185162498893,4.751139476007385
1361607815060861500,231621397,14,4.21,4.199972181857578,4.5519766829365995,4.473984622617233,4.4569996118136554
1363716259569322730,231621397,31,4.48,4.471711575237501,4.611959804131992,4.604427440510945,4.494603261693676
1359414348813111516,664330092,28,4.21,4.2076906788452915,4.515607985409417,4.400810415441988,4.460691512505088
1368203958051475927,681952053,13,4.46,4.426188620116283,4.604650584629445,4.572766541920483,4.646621838332088
1369547430699554923,266965831,3,4,3.938935474576513,4.520120823891404,4.44520089070479,4.488731531188631
1360192655978596611,527420206,1,5,4.221286809572537,4.499066370900166,4.493971209601304,4.419126727153772
1371171064833709691,682790261,1,1,2.4647366996350373,4.418625044425166,4.2600609111446115,4.490141011573142
1374595574994072284,21811744,16,4.44,4.414073364798393,4.604104049816436,4.624507034303217,4.630841082621882
1381103682798051665,444801189,4,4.25,4.156763191297965,4.544927077495801,4.497876296376269,4.04255738632695
1383327358635593457,65008078,1,5,4.213834316672537,4.500049798850166,4.4973534229511865,4.61291683179668
1387056612171060563,118193080,4,5,4.722665595022965,4.603924332870801,4.652134282009165,4.706347931402966
1385959725619264907,664330092,70,4.39,4.389460139148846,4.538906497575767,4.482626386670761,4.50254185266624
1385972281562052107,83436803,31,4.9,4.873899161862502,4.777310375581992,4.799985902908112,4.832426141037681
1386059291899358076,684939088,3,4.33,4.172210957476513,4.544251657166404,4.446968479102395,4.527020854187479
1386184819464547891,162523434,2,5,4.508844521935251,4.549208076497984,4.572299031988012,4.684357133875214
1389081363451431782,128984163,9,4.56,4.486714324205489,4.611543916132642,4.628402708025639,4.6760745237115495
1389758931686640125,684939088,1,5,4.207403662747537,4.497900689575166,4.492065441205753,4.477205754850394
1389833709819815645,684939088,1,4,3.773863928472537,4.474384944300166,4.488449707536201,4.476562563989649
1389864064373841796,3109728,13,4.23,4.213973981866283,4.556281805679444,4.45284419062307,4.6094249672387395
1390368709267205170,684939088,5,3.4,3.4991707966638046,4.476090020464334,4.342474993456618,4.548298888340292
1390518518419248976,684939088,1,4,3.7729698212475373,4.477567490000166,4.497342706910666,4.476887226267956
1390591409412161552,14412772,2,5,4.510729412110251,4.550596536247983,4.573332335443989,4.6543106157595044
1392865375906519572,7679576,14,4.93,4.864471538857578,4.7144330885615995,4.781951999135847,4.8973995678591695
1396470510517598027,49168076,5,4.2,4.135232253038804,4.552915397664334,4.531449243375664,4.616307917978236
1396606679668704588,690264601,30,4.8,4.777229796980494,4.735686704903389,4.738489177600015,4.782719099509629
1397258270693616277,689483344,2,1,2.054788281982751,4.390254236172984,4.107067075244644,3.8605852071315803
1394124781489960714,684939088,4,4.75,4.538952299372965,4.585927205570801,4.651277567019452,4.54089260161159
1401418280426101813,173856474,25,4.16,4.1639929142300725,4.505403640828502,4.450754033278592,4.403712777745361
1401485736419921037,173856474,23,4.3,4.292867592787546,4.555469634228678,4.513118114704429,4.401742326296574
1399901834288381108,550032475,2,3.5,3.591059733185251,4.489116430222984,4.3684459605258095,4.32910226146828
1400579075595506946,689483344,1,2,2.8953468373300373,4.434535536650166,4.245101006314452,3.8304763283630683
1400596395113605591,689483344,2,3,3.284843421360251,4.468876199297983,4.381532745479475,3.8626692402375244
1400603758468961808,689483344,3,2,2.529201240686513,4.406159491016404,4.212782380260639,3.878873623461004
1402681514469774530,667882593,15,4.47,4.44448256801778,4.609189260430572,4.607625971071504,4.589558903126942
1404987770046281001,689385573,1,4,3.777466837997537,4.477785402200166,4.498143778893789,4.580879536953341
1405050210776284402,444801189,2,2.5,2.981452463610251,4.4479503280729835,4.373992972052755,4.009283749977161
1405087223281370624,689483344,3,2.33,2.7712398020115128,4.428863510966404,4.2151626050263,3.879605580498715
1405090488843157660,689483344,3,2.33,2.761187709884013,4.425682749716404,4.212778948952814,3.8798140661439122
1394775661627058327,688830150,25,4.88,4.8483788888550725,4.751278983878502,4.774000761938057,4.8088054918666145
1405824786876254408,470889260,3,3.33,3.460749195076513,4.482629996541404,4.436337433206983,4.538313892064745
1406559153800480160,226522409,8,4.13,4.113277943960679,4.546022891743618,4.46650798894887,4.2321954085271685
1410644172143845750,538885251,2,4,3.888875920060251,4.507739435297983,4.575447102939622,4.642186290105886
1413597266691345340,103518243,8,4.88,4.751985164010679,4.653258092093619,4.729010119957162,4.751552953770335
1411432461920151033,9319883,6,5,4.806136327264227,4.642427804889222,4.697898123993359,4.7381876222931325
1413908775370947519,162523434,3,5,4.645113258326513,4.5809936973414045,4.623074333313797,4.70304416182079
1412214630784702582,173856474,3,3.67,3.716960277376513,4.502528427416404,4.449888110992101,4.308762995439709
1412225049592884018,173856474,6,4.67,4.544083176639227,4.608323242939222,4.701310727118624,4.342140714921439
1413058849836362201,115774,21,4.52,4.49761033417384,4.62584536183002,4.587651325829222,4.6586033312640955
1413215383429008733,660456356,11,4.09,4.0828705868357655,4.534436518963781,4.397733456383024,4.546440759667804
1416854688731031850,103518243,8,4.88,4.753706698535679,4.654123572943619,4.722991074854744,4.7516231285819135
1420891033089926935,14120962,9,4.89,4.784294200905489,4.659062713432642,4.7391836121000726,4.756197037418982
1419104652387772704,694987817,3,4.67,4.414318506601513,4.561479416066404,4.618417029516221,4.660025809941676
1423159354923247453,691418852,11,4.64,4.570231541135766,4.63645450936378,4.66161941082854,4.650988783758287
1426531962539919154,43476494,3,5,4.6444701701515125,4.577853161491404,4.623852825498077,4.654412252837423
1426537347754646555,43476494,3,5,4.647371428651513,4.580873023441404,4.616553114476023,4.653977084816614
1426545998152627560,43476494,1,5,4.239828665772537,4.495442281125166,4.495661316332633,4.603418161030591
1430976645244181282,3556840,4,5,4.719218482597965,4.607194445320801,4.651305286106395,4.706099780183264
1435694200232575556,672810411,30,4.97,4.939087812730494,4.795257994903389,4.848524820655803,4.865319356035494
1434769894974843659,444801189,5,4.6,4.459476239338804,4.585377184614334,4.525201161854736,4.054043402028447
1434769993669331995,444801189,11,3.73,3.7579285773607656,4.46765016923878,4.404304857575816,4.087085710199717
1436948768211750371,266965831,2,4.5,4.217688451160251,4.530483446822983,4.577578259994895,4.470753267669871
1441796182549200054,568734560,3,4.67,4.406739909601513,4.561872233291404,4.620425088490134,4.6687118723789345
1444809459847654271,266965831,2,5,4.497897257710251,4.549397951022984,4.580253143559747,4.470850266729405
1442168797321905030,28554120,7,5,4.843277466744864,4.655484351188782,4.709458733642363,4.784313986336221
1445104862115384859,21686919,2,5,4.527007489710251,4.546348320622983,4.573665047400421,4.661429900573186
1439963111297640172,417838756,29,4.79,4.768080323053199,4.731717223839127,4.732409159566431,4.817281215231089
1439990043864061834,444801189,41,4.34,4.339233025320424,4.545388092835804,4.476608003728754,4.152476751700246
1450218807238673554,664330092,51,4.57,4.563333303983854,4.64825861021986,4.668892039581654,4.4932581309482185
1450222461927258151,664330092,57,4.51,4.50693238470183,4.614345768378291,4.595691366600829,4.496849893192251
1448357857454105953,361085104,5,4.8,4.622854114138804,4.606278032139334,4.677860380614484,4.743791955529074
1450679051114608751,504426128,4,3.5,3.579437377147965,4.492553521095801,4.28450092716928,4.536775303165531
1450696033215084407,43476494,18,4.94,4.888909220343203,4.7383150842554596,4.804542954301719,4.737670622801115
1449440609969245289,449647062,12,4.67,4.6094267382019405,4.645804664987039,4.6724618977776915,4.7822267832906356
1452853754172998170,551032924,23,4.48,4.4665360643375465,4.618306395203678,4.609566024150788,4.520743710932683
1456717343633281322,592488,3,5,4.641942728351513,4.580422539891404,4.62425004830258,4.684347650242467
1455150781182466253,226444604,21,4.81,4.77642126837384,4.71220145278002,4.752302395413437,4.772021827938952
1457252023194530339,691418852,10,4.3,4.268647710576519,4.569185057287152,4.520176335868251,4.644854448119501
1461509955818394976,551032924,2,3.5,3.5835251623852513,4.487199138547983,4.370811690882758,4.4084812388304435
1461514933604035244,376378762,2,2.5,2.980008379355251,4.447212173972984,4.366434193041584,4.379713885430357
1462171179533689138,218444767,4,4.75,4.534724767672965,4.588191207570802,4.652580936042933,4.6734685475868245
1461662213341458286,444801189,10,3.2,3.2904761896765184,4.387149270162151,4.203970039404653,4.080280415610632
1462069500740146989,376378762,4,4.75,4.538262755747965,4.5866634206458015,4.656677815504695,4.413739331188053
1468064991700016269,304485690,15,4.47,4.4416600894177805,4.610749956730572,4.607104343426971,4.7633919965128415
1468857822148836389,90551270,21,4.9,4.8620079631238395,4.739728879755019,4.753121253762999,4.804836004520768
1472652954609528354,58672229,3,5,4.649716091401513,4.581607938516404,4.618240532565341,4.677180360240982
1470523713914567026,533190300,27,4.59,4.567416015684465,4.65344018664888,4.646590938492777,4.681297612458409
1476257826364419000,444801189,10,4.5,4.443973906001519,4.608186827562152,4.644687189644693,4.086175562073156
1476681831139306844,231621397,9,3.89,3.906782301730489,4.508812177682642,4.491615620847435,4.436013871945414
1477456815316739382,710137554,1,4,3.781160109722537,4.473943271225166,4.496753887539151,4.583747406742175
1481195928245917823,587537307,2,4.5,4.2147384680102515,4.529419756347984,4.576036044842255,4.647839842029313
1478822071368504273,162503659,28,4.61,4.592819901995292,4.6605163509594165,4.652952995677265,4.680794105516119
1479247909465759679,449647062,6,5,4.802632717214227,4.644399020664221,4.694371062401167,4.751815497271863
1484161280463535331,684939088,1,5,4.204855814822537,4.495924040200166,4.492814000359054,4.477471806781867
1482544387934986906,525256637,2,4.5,4.203810332685251,4.527376911997984,4.5708227463081705,4.467187676076872
1482661163845004502,287734649,41,4.8,4.782664970895424,4.751846634610804,4.781075092906325,4.825402700958301
1483133294730906435,677146853,4,4.25,4.153448931747965,4.549288642495801,4.488145247637572,4.654766388720109
1486893093941572317,202807340,2,5,4.519702747510251,4.547083817297984,4.574174180981986,4.607892247839864
1486917935338500071,525256637,1,1,2.437165790087537,4.414835745375166,4.2511509720749965,4.433783559516783
1489277949780099369,83941741,22,4.86,4.82437952274848,4.734000879511598,4.758625226553411,4.766550320674208
1494304444060836110,3109728,13,4.77,4.712548694041282,4.6699848284294445,4.686440501516789,4.612600521064965
1494528158349269330,12069531,7,4.71,4.585134529744864,4.616820635163782,4.5890572072541955,4.6962136666561465
1500771997761855715,716664740,7,5,4.839274519594864,4.654381259263782,4.713286831814965,4.745651428701322
1497640190858192330,177796227,16,4.44,4.420647545948393,4.604558749316436,4.6197219219567085,4.647191722441964
1496513599117901033,521399150,21,4.67,4.64075726069884,4.67565478280502,4.6762027355299365,4.753084757588452
1502115308005872424,677146853,7,4.86,4.717259121169864,4.642460431863782,4.714261936698449,4.681803551903966
1502211798731120703,444801189,4,4.25,4.157504914572965,4.551364510020801,4.4911163871758975,4.04268037659497
1502211911835014984,444801189,1,3,3.337538145172537,4.455818415025166,4.252553950982414,3.9782340935420586
1502212088208837627,444801189,32,4.22,4.222670245361107,4.510574431039254,4.4553195825084115,4.138771729681286
1499450160481250603,551032924,24,4.33,4.320073851964655,4.567056083284856,4.530270097841768,4.521248994144396
1506567853354846100,304485690,4,5,4.723811039797965,4.604772450995801,4.649823696073343,4.704841861691777
1505327322258668276,515710119,16,4.44,4.415657290748393,4.607703495416437,4.6232572450381895,4.683715682407198
1506734809007320878,664330092,40,4.68,4.667638132176947,4.700163295107787,4.724210503204756,4.483808503380373
1507038114253925296,303296414,11,4.73,4.6562649782857655,4.65398497171378,4.658451750933857,4.718514218784397
1511456415282023408,719076186,2,4.5,4.216748944535251,4.5296211611479835,4.573589874599736,4.629415741438936
1507237010065024599,559948928,8,4.63,4.543483070860679,4.615326200318619,4.609678445810823,4.685890632019495
1507851353950878051,173856474,8,4.13,4.107179772485679,4.546343250918619,4.477035305103795,4.353406651094918
1508476920630500615,716676246,2,4.5,4.201880193235251,4.529459497522984,4.573924041488471,4.62886747948399
1511816743235441008,226522409,6,4.5,4.408190635764227,4.588046554639222,4.560814823952253,4.219682687479417
1508671392860292544,718627665,14,5,4.9254462848075775,4.726256627336599,4.782848678369318,4.815970352064634
1515125522469918973,509889377,32,4.75,4.724441108386107,4.723439326114254,4.748137684031697,4.772729996755039
1510769058481840888,664330092,24,4.63,4.612570276539655,4.663074613359857,4.698224093050805,4.459170142304508
1521954291072945883,664330092,34,4.56,4.5497558824175925,4.64303542430144,4.628846281975865,4.473938270117841
1524502313201704578,465010822,54,4.87,4.859560984672179,4.8033747029716976,4.816720720994335,4.8569523380749535
1524692538276580330,173856474,23,4.48,4.467776956712547,4.615380131978678,4.60705444784221,4.402949397664997
1525938193925209847,722588278,6,5,4.809898013439227,4.639703140189222,4.698857901920061,4.742467522851006
1526877877881688991,266965831,6,4.5,4.397348991514227,4.585831335989222,4.566184627102483,4.520511313546116
1531893161041837053,444801189,1,2,2.887820341097537,4.436078456150166,4.251651514185706,3.9776752903039285
1531893268632137685,444801189,2,4.5,4.189785195960251,4.526285847822984,4.5767184057930965,4.011238056770115
1532627790729012802,724158322,11,4.82,4.735962773785766,4.668799072513781,4.7603585652161335,4.739896984013193
1537200039225227860,657271070,7,4.86,4.724612842494864,4.6393933380637815,4.712621225296758,4.726166395048701
1537697697356099883,568485012,24,4.88,4.845439387414655,4.746307596084857,4.76963889181903,4.8032490609859275
1538347277292768011,444801189,2,4.5,4.207390000685251,4.531269070422984,4.573416934111131,4.0109405381223135
1538348469534623850,444801189,9,4.44,4.379912957480489,4.594915843332642,4.629023634361671,4.0811358586823525
1538348567898763158,444801189,4,4,3.972742573972965,4.527383304495801,4.49415782770847,4.041932456976816
1538348723624726487,444801189,1,3,3.340948632672537,4.456543759175166,4.269364422986933,3.9787081915864877
1539794803207961897,42587715,5,4.6,4.453258725863805,4.587786575789334,4.528182851243504,4.668250525879032
1543546975212148687,266965831,1,5,4.210493125097537,4.496692384975166,4.490330426188108,4.4388195502736245
1545125801416075063,35226881,1,5,4.217734131597537,4.494583293725166,4.506680352551561,4.649072070804717
1547833593482300333,706947737,1,5,4.216334771922537,4.4999788956251665,4.4913726893983075,4.613622452289767
1548499782507436828,509387733,23,5,4.955307798912547,4.780910881678678,4.828340083666055,4.914864435361221
1548502477554034012,509387733,22,4.91,4.86989089547348,4.747885522011598,4.824678293312604,4.911355455393237
1548537527745064594,509387733,16,4.88,4.818387756423393,4.710593428291436,4.794390981329512,4.895928081153733
1548557200864396532,509387733,15,4.93,4.860872156517781,4.718464598580572,4.78769405111368,4.894093058848172
1548572783626085294,509387733,9,4.89,4.776754655880489,4.664834281032642,4.737726414741428,4.870457454952625
1546396194952844711,723322546,1,3,3.332147810022537,4.456067688700166,4.251063335451779,4.5162274107509
1546398339290286381,723322546,2,4,3.892583322210251,4.5084002697729835,4.568055079710576,4.54899388755767
1548707101985620195,568734560,1,5,4.235564610797537,4.4978045218751666,4.501664369025367,4.617615873911824
1551307655251632853,567074965,1,5,4.2211247551725375,4.4948730512751665,4.498188867990736,4.722876616685945
1546399565288731018,723322546,2,5,4.502622221435251,4.547583035422984,4.5770958289406485,4.549484677247207
1546401211927350184,723322546,1,4,3.777109019347537,4.474509582175166,4.49499757296828,4.516358880711572
1546402498862952035,723322546,1,4,3.759698890047537,4.475977630575166,4.489026101782999,4.516908237613733
1552081058913386971,691418852,3,5,4.648625714301513,4.584409012316404,4.609805739159067,4.591895026640381
1552959921244202872,16681905,4,5,4.720527706972965,4.606016992370801,4.657197347096037,4.703766996529267
1555713213433156527,667882593,25,4.32,4.307259977680072,4.5612416710535015,4.544458310820409,4.610695231650801
1547318871747708603,212590042,1,5,4.220423623572537,4.498852186900166,4.4941051083434775,4.618988416605358
1556005905999627485,74779280,3,4.67,4.417916579051513,4.563328753716404,4.622222524093878,4.652069882374957
1556353659209289883,287734649,24,4.96,4.918193392639655,4.775731029359857,4.831574572766904,4.803034161721063
1554385592974808171,287734649,8,4.88,4.755979741110679,4.6515897260436185,4.721047635455181,4.751353037537061
1557075491703461381,667882593,17,4.76,4.713228722879879,4.683566470453622,4.724112223232038,4.597448516431617
1557146536910286552,444801189,4,2.25,2.632168525122965,4.394124975145801,4.041737445444005,4.038622346589999
1557149973517441875,444801189,5,3.6,3.6611767841638048,4.495196268289334,4.347668234560761,4.051869739677324
1558142146695188020,655901152,13,5,4.914817163391283,4.717854561804445,4.777367494544562,4.857010457744888
1555140936373781279,255603172,2,5,4.508837599410251,4.547520734397984,4.576740686909428,4.657276374985973
1563396915187048655,47777659,12,4.42,4.380399528726941,4.596201722987039,4.5608985436267995,4.586944013122888
1564731588936591407,47777659,14,4.57,4.528561578407578,4.6329096031615995,4.591604564205581,4.5947509344752016
1565078888151206384,527420206,7,4.29,4.237637898944864,4.566618599538782,4.589826911943846,4.5081050095530095
1563054414518859701,731143733,20,4.9,4.854827615389232,4.741443483134969,4.814924884453734,4.803650222867001
1567584302647915409,664330092,26,4.27,4.265421224053997,4.543450184327262,4.464684182165373,4.458675453778564
1569660752063166633,561388589,7,4.71,4.585134118194864,4.623869013763782,4.588851208789836,4.693937494406001
1568709794850953636,509889377,3,5,4.641795499026513,4.582262327416404,4.624779609276958,4.665084100570795
1574609361338169053,711907023,1,4,3.7860343469225373,4.477936267950166,4.502794462372589,4.5844002153628125
1574668341826559920,567074965,5,5,4.779709122363805,4.6260522268393345,4.672385059537905,4.797104442949624
1575230092142192333,509387733,7,5,4.841049035294864,4.657933212563782,4.7103225512924585,4.859430571456103
1575232972526007532,509387733,5,5,4.780319395163804,4.625567312989334,4.678441073925144,4.843442707255118
1575233466018600673,509387733,4,5,4.716262961647965,4.603731811845801,4.6507228832449945,4.833074325718217
1575355274204233419,509387733,11,5,4.901914353885766,4.69892901208878,4.7567243492572295,4.880074420870686
1575355697596409989,509387733,9,4.89,4.7813185188804885,4.661433500482643,4.741865516272703,4.870520587553395
1577608779254432664,733712813,12,4.92,4.835264117601941,4.692611386537039,4.76633624524066,4.770263199951333
1576006728500128743,177796227,12,4.92,4.829978813851941,4.6985615960120395,4.766511007690844,4.636632674519531
1576033506063016764,177796227,14,4.57,4.5280503447075775,4.630414989661599,4.590488089311639,4.642342627316485
1576036804318468149,177796227,6,4.83,4.674607565389227,4.623075488364222,4.697567181857962,4.603792707223197
1576039952361235050,177796227,7,4.86,4.716332876519864,4.640288959013782,4.714021026456985,4.611731077982926
1576043471652877762,177796227,15,4.53,4.499238902267781,4.623087668180572,4.610456463029468,4.645170560282946
1578126305406431776,734515100,3,4.67,4.406851103476513,4.564128846666404,4.617601080121116,4.656725910948804
1576239132438395658,417838756,12,5,4.913461609626941,4.709614469637039,4.764081980494179,4.778238628479714
1578331144446791910,266965831,1,5,4.223688759472537,4.494921534575166,4.502812826384828,4.43890431632995
1579327630527065582,664330092,21,4.52,4.50035069277384,4.628614564855019,4.587708058321921,4.451154471133826
1579379475890990580,664330092,24,4.58,4.558195391614655,4.649527706834856,4.622420414533186,4.458410535056446
1579396591321079901,664330092,22,4.59,4.56838407904848,4.650086586461598,4.681835888189742,4.454250997835352
1580469293396561063,509387733,4,5,4.7359702553729655,4.604087013920801,4.649338193082748,4.833244522476722
1582676042334627614,43476494,9,5,4.877254030780489,4.684411117932642,4.737499578882784,4.704866886724591
1585733322136180840,26740831,1,5,4.223752071822537,4.499597419150166,4.489061071923522,4.61391598200237
1581142043278385560,664330092,8,4.38,4.329251310560679,4.582948721768619,4.611079550894904,4.407189557361055
1583672612863662771,664330092,8,4.38,4.328383269085679,4.581105342693618,4.610551905495155,4.406706116751401
1583676478414578347,664330092,5,4,3.9772350207638048,4.532237570214334,4.531599470816508,4.384285620273134
1584139352916082436,502056149,17,4.94,4.8831591999048785,4.732750988803621,4.800643844089256,4.877722581456109
1584906962159330643,43476494,1,5,4.232447935522537,4.497724433625166,4.492905409172319,4.6036569136783525
1592795800262453633,555265721,13,4.92,4.836635684166283,4.703110089354444,4.778017936114693,4.781127071891146
1587218160832709960,43476494,5,4.4,4.297873184388805,4.568815547014334,4.535459628905023,4.67607916363296
1587225133810330968,43476494,1,5,4.213680478522537,4.498027177250166,4.494680918140817,4.603898099812987
1594526655873894573,76512896,10,4.4,4.3560919655265185,4.586825081012152,4.520212156275696,4.637431161720183
1599584086310636142,547436567,1,3,3.329974146830037,4.456983111025166,4.25357895662053,4.446124423581606
1597388096133495352,664330092,14,4.29,4.273281021682578,4.566525883286599,4.587423411813664,4.431139529002385
1597428300996491848,664330092,8,4.63,4.542414436385679,4.617384202268619,4.608740839386616,4.407726309740118
1597765325647889816,515710119,18,4.83,4.780442567068203,4.71054305490546,4.732610412037589,4.6918119698801455
1601974062877142939,47777659,6,4.17,4.129917655389227,4.548393217164222,4.5611840929603,4.555261435800686
1602132031189704782,44134955,1,5,4.2251272137975375,4.498830798575166,4.498096896845406,4.616103220085938
1602241748367779905,4936550,8,4.63,4.543432053860679,4.621619927318619,4.610335175764818,4.685091614872612
1605031245217203633,43476494,1,5,4.216567531147537,4.4988494249001665,4.496472982602623,4.603611063807012
1606953225615284595,512103531,14,4.93,4.860192189382578,4.708988434911599,4.781193818382536,4.735440134697412
1603478712403830994,526690276,13,4.46,4.424578359716283,4.604503679154445,4.576913501472543,4.760810853222751
1609352871048113065,743168179,9,4.78,4.681652923630489,4.646917537707642,4.738440583928296,4.721193547980351
1609522030771644203,73078708,13,4.62,4.570674556941283,4.6403498423544445,4.689895009891253,4.692310652438668
1614025415580308578,169080699,4,5,4.7241484754729655,4.601676371720801,4.655609822732001,4.702286317296156
1613122890158794877,664330092,11,4.55,4.494276321010766,4.619832192463781,4.658521068833876,4.421947578477988
1613164893778529806,691418852,1,5,4.208007070222537,4.499429798975166,4.491972679106412,4.541925022146133
1613346264535608442,684939088,3,5,4.644956572926513,4.581076625041404,4.620212347550392,4.5281270118476025
1615931153180343368,744865849,2,5,4.515693248135251,4.548470164297984,4.577675058292215,4.6581666869146545
1614674377160187243,744573440,12,4.67,4.618093750626941,4.645205523362039,4.675440500067388,4.7048388912985954
1618390200861391251,16634634,9,4.89,4.777597725055489,4.663080543207642,4.738950558274278,4.749284561083514
1618969766340393452,664330092,4,2.5,2.8263658057729653,4.413042456795801,4.286135312181962,4.371054441602565
1621091534013709474,664330092,6,4.33,4.260449205939227,4.567512974639222,4.561147709307297,4.3932382268980295
1615305743136993695,744711807,5,4.6,4.458774712563804,4.585294421839334,4.524792771673735,4.669287129685191
1621958563246901724,50531253,7,4.71,4.595320443969864,4.616639033488782,4.584770399502402,4.772753844709476
1622335661762611452,43476494,1,5,4.228228176322537,4.500539819100166,4.497505195768082,4.6036132540432755
1622365489572973752,43476494,1,1,2.465730226643787,4.419362942325166,4.247277127277681,4.601644837392245
1628184864687501675,113803040,5,5,4.778326389413805,4.627828435339334,4.677399660532383,4.718585534207714
1625352455585859854,736234599,3,4.67,4.415827087301513,4.559324552466404,4.613033093472297,4.657450569788498
1629746038389939501,748421089,4,3.5,3.571001064772965,4.490796102570801,4.294796186325273,4.604993972354689
1625534518849349446,509387733,6,5,4.811210700439227,4.640880752114222,4.699231111118885,4.852054478437737
1625550682807700529,509387733,4,5,4.717630420847965,4.604783016870801,4.647693899023774,4.83298138319121
1625556802112983510,509387733,4,5,4.718171503322965,4.604339694570801,4.65152744494128,4.833272983807484
1631251459310397158,664330092,6,4.5,4.4022382366142265,4.586948692864222,4.565402299472142,4.394048020171116
1634096756593964717,664330092,8,4.25,4.207573168985679,4.563233976343619,4.466971905563728,4.406719633040766
1634111513798057829,357692545,3,5,4.6353512465015125,4.582886189416405,4.617679931657187,4.683693228707672
1632873165050120768,748421089,10,4.9,4.799993347151519,4.674618427262152,4.751035214879074,4.65039664848641
1633379395564263915,162523434,1,5,4.2327609886225375,4.4972850139751666,4.502512310397333,4.652721360083798
1636821173775797720,177796227,2,3.5,3.577411376285251,4.491118832647984,4.372313736068032,4.552099922178713
1636849038049661527,177796227,5,4.6,4.450199195488804,4.588044861164334,4.52714033341634,4.594979437510174
1637260423861110151,82375365,12,4.92,4.835950635676941,4.695963420137039,4.767427901825844,4.7775133889463355
1640897261101506750,664330092,3,4,3.939085719851513,4.5204471822664045,4.4364469304697565,4.361061494290312
1641488971599633702,50531253,4,5,4.732373928372965,4.606304475520801,4.652639008452395,4.747968746389688
1642923876103661488,587537307,2,5,4.518962914260251,4.548743151997984,4.573417545040097,4.64793585658611
1639176318969535818,664330092,4,3.75,3.771360137872965,4.510314872820802,4.495524610479898,4.373382715368992
1644182150585876803,173856474,6,4.5,4.394774708589227,4.5874737762892215,4.56279632054629,4.34152159037953
1644268174921451907,525256637,2,5,4.513923553860251,4.548668473747984,4.5715115639185235,4.467801509147374
1644557282321835944,664330092,5,3.4,3.5053160982638047,4.473489046089334,4.345926023494313,4.382875972563543
1645057491935164847,552276501,1,4,3.777334458047537,4.4761317923001664,4.502420834920912,4.580719768385031
1647289417319856246,664330092,8,4.25,4.225365252285679,4.561921907343619,4.461429301136092,4.4062704556963235
1647825929219206860,664330092,12,4.25,4.234237635051941,4.559009568112039,4.559477444370546,4.424526112647055
1649220376845110829,753384504,6,5,4.813752575989227,4.640853708289222,4.697842506561328,4.7388309043416115
1649330465631391287,552276501,1,4,3.782965818147537,4.477668543650166,4.5010637842521355,4.579909657791062
1649336938811899635,552276501,1,5,4.220416826672537,4.4999191361751665,4.486562951467308,4.580734263788483
1648162456258169480,47777659,1,5,4.2161093177225375,4.499232943200166,4.494144387667271,4.473903209806091
1648414195253632803,667882593,6,5,4.809954718139227,4.639382512714222,4.691498062482955,4.549957341260433
1653096365014088460,754400134,1,1,2.441234002005287,4.417262551625166,4.256123953445383,4.491951497466418
1653703841114823835,754555581,7,4.57,4.475577034919864,4.603859042238782,4.58510910923645,4.665813075136364
